 An,Ac,Reco,NEE
   0.00000000     ,   0.00000000     ,   4.02232933     ,   4.02232933    
   0.00000000     ,   0.00000000     ,   3.76813650     ,   3.76813650    
   0.00000000     ,   0.00000000     ,   3.76813650     ,   3.76813650    
   0.00000000     ,   0.00000000     ,   4.02232933     ,   4.02232933    
   0.00000000     ,   0.00000000     ,   4.56302738     ,   4.56302738    
   10.7874842     ,   13.1540794     ,   5.45398664     ,  -7.70009279    
   17.8770618     ,   21.7989941     ,   6.78552866     ,  -15.0134659    
   22.9203396     ,   27.9486828     ,   8.65762520     ,  -19.2910576    
   27.4776058     ,   33.5057373     ,   11.1414986     ,  -22.3642387    
   25.3583527     ,   30.9215565     ,   14.2153835     ,  -16.7061729    
   22.6283646     ,   27.5926533     ,   17.6859398     ,  -9.90671349    
   20.1466637     ,   24.5665092     ,   21.1392365     ,  -3.42727280    
   18.3455677     ,   22.3702812     ,   23.9808540     ,   1.61057281    
   17.4148464     ,   21.2353745     ,   25.5985661     ,   4.36319160    
   17.4148464     ,   21.2353745     ,   25.5985661     ,   4.36319160    
   18.3455677     ,   22.3702812     ,   23.9808540     ,   1.61057281    
   20.1465721     ,   24.5663967     ,   21.1393795     ,  -3.42701721    
   18.3175182     ,   22.3360806     ,   17.6860638     ,  -4.65001678    
   9.01668358     ,   10.9947958     ,   14.2153835     ,   3.22058773    
   0.00000000     ,   0.00000000     ,   11.1415739     ,   11.1415739    
   0.00000000     ,   0.00000000     ,   8.65762520     ,   8.65762520    
   0.00000000     ,   0.00000000     ,   6.78552866     ,   6.78552866    
   0.00000000     ,   0.00000000     ,   5.45398664     ,   5.45398664    
   0.00000000     ,   0.00000000     ,   4.56302738     ,   4.56302738    
   0.00000000     ,   0.00000000     ,   4.44715166     ,   4.44715166    
   0.00000000     ,   0.00000000     ,   4.18564987     ,   4.18564987    
   0.00000000     ,   0.00000000     ,   4.18564987     ,   4.18564987    
   0.00000000     ,   0.00000000     ,   4.44715166     ,   4.44715166    
   0.00000000     ,   0.00000000     ,   4.99949265     ,   4.99949265    
   10.3958454     ,   12.7963066     ,   5.89970016     ,  -6.89660645    
   18.2073212     ,   22.4114990     ,   7.22597265     ,  -15.1855259    
   23.4495144     ,   28.8641453     ,   9.05981636     ,  -19.8043289    
   27.9311504     ,   34.3806152     ,   11.4500484     ,  -22.9305668    
   26.1523323     ,   32.1910591     ,   14.3558989     ,  -17.8351593    
   23.6142216     ,   29.0668850     ,   17.5831509     ,  -11.4837341    
   21.3000698     ,   26.2183800     ,   20.7491684     ,  -5.46921158    
   19.6069908     ,   24.1343594     ,   23.3262367     , -0.808122635    
   18.7260742     ,   23.0500336     ,   24.7835617     ,   1.73352814    
   18.7260742     ,   23.0500336     ,   24.7835617     ,   1.73352814    
   19.6069908     ,   24.1343594     ,   23.3262367     , -0.808122635    
   21.3000698     ,   26.2183800     ,   20.7491684     ,  -5.46921158    
   17.5648212     ,   21.6206398     ,   17.5831509     ,  -4.03748894    
   8.44007015     ,   10.3889322     ,   14.3558989     ,   3.96696663    
   0.00000000     ,   0.00000000     ,   11.4500484     ,   11.4500484    
   0.00000000     ,   0.00000000     ,   9.05981636     ,   9.05981636    
   0.00000000     ,   0.00000000     ,   7.22597265     ,   7.22597265    
   0.00000000     ,   0.00000000     ,   5.89974070     ,   5.89974070    
   0.00000000     ,   0.00000000     ,   4.99949265     ,   4.99949265    
   0.00000000     ,   0.00000000     ,   4.66037083     ,   4.66037083    
   0.00000000     ,   0.00000000     ,   4.42615747     ,   4.42615747    
   0.00000000     ,   0.00000000     ,   4.42615747     ,   4.42615747    
   0.00000000     ,   0.00000000     ,   4.66037083     ,   4.66037083    
   0.00000000     ,   0.00000000     ,   5.14850855     ,   5.14850855    
   10.4829750     ,   12.9789562     ,   5.92733908     ,  -7.05161715    
   18.0947437     ,   22.4030762     ,   7.04355955     ,  -15.3595161    
   22.9033604     ,   28.3566189     ,   8.53815651     ,  -19.8184624    
   27.0109463     ,   33.4422112     ,   10.4204426     ,  -23.0217686    
   27.3585434     ,   33.8725739     ,   12.6315928     ,  -21.2409821    
   25.5029926     ,   31.5752201     ,   15.0103407     ,  -16.5648804    
   23.7082043     ,   29.3530941     ,   17.2810001     ,  -12.0720940    
   22.3402557     ,   27.6594391     ,   19.0910492     ,  -8.56838989    
   21.6111755     ,   26.7567654     ,   20.1012688     ,  -6.65549660    
   21.6111755     ,   26.7567654     ,   20.1012688     ,  -6.65549660    
   22.3402557     ,   27.6594391     ,   19.0910492     ,  -8.56838989    
   23.7082043     ,   29.3530941     ,   17.2810001     ,  -12.0720940    
   18.7223282     ,   23.1800880     ,   15.0103407     ,  -8.16974735    
   9.01554108     ,   11.1621284     ,   12.6316805     ,   1.46955204    
   0.00000000     ,   0.00000000     ,   10.4204426     ,   10.4204426    
   0.00000000     ,   0.00000000     ,   8.53815651     ,   8.53815651    
   0.00000000     ,   0.00000000     ,   7.04355955     ,   7.04355955    
   0.00000000     ,   0.00000000     ,   5.92738104     ,   5.92738104    
   0.00000000     ,   0.00000000     ,   5.14850855     ,   5.14850855    
   0.00000000     ,   0.00000000     ,   4.81586695     ,   4.81586695    
   0.00000000     ,   0.00000000     ,   4.57942152     ,   4.57942152    
   0.00000000     ,   0.00000000     ,   4.57942152     ,   4.57942152    
   0.00000000     ,   0.00000000     ,   4.81586695     ,   4.81586695    
   0.00000000     ,   0.00000000     ,   5.30780602     ,   5.30780602    
   10.0153227     ,   12.4072933     ,   6.09043646     ,  -6.31685686    
   17.7519608     ,   21.9916801     ,   7.20793295     ,  -14.7837467    
   22.5637035     ,   27.9526157     ,   8.69776917     ,  -19.2548466    
   26.5289326     ,   32.8648643     ,   10.5654745     ,  -22.2993889    
   26.9206429     ,   33.3501282     ,   12.7492952     ,  -20.6008339    
   25.0682888     ,   31.0553741     ,   15.0885849     ,  -15.9667892    
   23.3020668     ,   28.8673229     ,   17.3133793     ,  -11.5539436    
   21.9643688     ,   27.2101421     ,   19.0819359     ,  -8.12820625    
   21.2534142     ,   26.3293877     ,   20.0671730     ,  -6.26221466    
   21.2534142     ,   26.3293877     ,   20.0671730     ,  -6.26221466    
   21.9643688     ,   27.2101421     ,   19.0819359     ,  -8.12820625    
   23.3019753     ,   28.8672104     ,   17.3135014     ,  -11.5537090    
   17.6269855     ,   21.8368568     ,   15.0885849     ,  -6.74827194    
   8.41250324     ,   10.4216709     ,   12.7493839     ,   2.32771301    
   0.00000000     ,   0.00000000     ,   10.5654745     ,   10.5654745    
   0.00000000     ,   0.00000000     ,   8.69783020     ,   8.69783020    
   0.00000000     ,   0.00000000     ,   7.20793295     ,   7.20793295    
   0.00000000     ,   0.00000000     ,   6.09043646     ,   6.09043646    
   0.00000000     ,   0.00000000     ,   5.30780602     ,   5.30780602    
   0.00000000     ,   0.00000000     ,   4.95342827     ,   4.95342827    
   0.00000000     ,   0.00000000     ,   4.70448732     ,   4.70448732    
   0.00000000     ,   0.00000000     ,   4.70448732     ,   4.70448732    
   0.00000000     ,   0.00000000     ,   4.95342827     ,   4.95342827    
   0.00000000     ,   0.00000000     ,   5.47226286     ,   5.47226286    
   10.3263702     ,   12.7580824     ,   6.30006790     ,  -6.45801449    
   18.4221649     ,   22.7603188     ,   7.48648024     ,  -15.2738380    
   23.4883327     ,   29.0194988     ,   9.07506180     ,  -19.9444370    
   27.6304989     ,   34.1370850     ,   11.0757113     ,  -23.0613747    
   26.8008442     ,   33.1120567     ,   13.4259033     ,  -19.6861534    
   24.7796555     ,   30.6149101     ,   15.9542341     ,  -14.6606760    
   22.8972874     ,   28.2892704     ,   18.3676815     ,  -9.92158890    
   21.4908295     ,   26.5516109     ,   20.2915554     ,  -6.26005554    
   20.7485733     ,   25.6345654     ,   21.3652973     ,  -4.26926804    
   20.7485733     ,   25.6345654     ,   21.3652973     ,  -4.26926804    
   21.4908295     ,   26.5516109     ,   20.2915554     ,  -6.26005554    
   22.8972874     ,   28.2892704     ,   18.3676815     ,  -9.92158890    
   17.9349270     ,   22.1583462     ,   15.9542341     ,  -6.20411205    
   8.55358028     ,   10.5678263     ,   13.4259987     ,   2.85817242    
   0.00000000     ,   0.00000000     ,   11.0757113     ,   11.0757113    
   0.00000000     ,   0.00000000     ,   9.07506180     ,   9.07506180    
   0.00000000     ,   0.00000000     ,   7.48648024     ,   7.48648024    
   0.00000000     ,   0.00000000     ,   6.30011177     ,   6.30011177    
   0.00000000     ,   0.00000000     ,   5.47226286     ,   5.47226286    
   0.00000000     ,   0.00000000     ,   4.99174452     ,   4.99174452    
   0.00000000     ,   0.00000000     ,   4.72535992     ,   4.72535992    
   0.00000000     ,   0.00000000     ,   4.72535992     ,   4.72535992    
   0.00000000     ,   0.00000000     ,   4.99174452     ,   4.99174452    
   0.00000000     ,   0.00000000     ,   5.54960108     ,   5.54960108    
   10.7624464     ,   13.2692738     ,   6.44662476     ,  -6.82264900    
   19.1147804     ,   23.5670643     ,   7.74510145     ,  -15.8219624    
   24.4060783     ,   30.0908298     ,   9.50412655     ,  -20.5867043    
   28.0817165     ,   34.6226082     ,   11.7472734     ,  -22.8753357    
   26.0357056     ,   32.1000366     ,   14.4152508     ,  -17.6847858    
   23.7151775     ,   29.2390003     ,   17.3187637     ,  -11.9202366    
   21.6228523     ,   26.6593246     ,   20.1181297     ,  -6.54119492    
   20.0918007     ,   24.7716541     ,   22.3664398     ,  -2.40521431    
   19.2931709     ,   23.7870045     ,   23.6273232     , -0.159681320    
   19.2931709     ,   23.7870045     ,   23.6273232     , -0.159681320    
   20.0918007     ,   24.7716541     ,   22.3664398     ,  -2.40521431    
   21.6228523     ,   26.6593246     ,   20.1181297     ,  -6.54119492    
   18.1222477     ,   22.3433475     ,   17.3187637     ,  -5.02458382    
   8.69618034     ,   10.7217255     ,   14.4152508     ,   3.69352531    
   0.00000000     ,   0.00000000     ,   11.7472734     ,   11.7472734    
   0.00000000     ,   0.00000000     ,   9.50419331     ,   9.50419331    
   0.00000000     ,   0.00000000     ,   7.74510145     ,   7.74510145    
   0.00000000     ,   0.00000000     ,   6.44662476     ,   6.44662476    
   0.00000000     ,   0.00000000     ,   5.54963970     ,   5.54963970    
   0.00000000     ,   0.00000000     ,   4.79831886     ,   4.79831886    
   0.00000000     ,   0.00000000     ,   4.55910015     ,   4.55910015    
   0.00000000     ,   0.00000000     ,   4.55910015     ,   4.55910015    
   0.00000000     ,   0.00000000     ,   4.79831886     ,   4.79831886    
   0.00000000     ,   0.00000000     ,   5.29660940     ,   5.29660940    
   9.67445469     ,   12.0443344     ,   6.09083033     ,  -5.95350409    
   17.8079433     ,   22.1702232     ,   7.22761250     ,  -14.9426107    
   23.0449333     ,   28.6900806     ,   8.74755001     ,  -19.9425316    
   27.3426647     ,   34.0405922     ,   10.6585464     ,  -23.3820457    
   28.2956009     ,   35.2269630     ,   12.8999996     ,  -22.3269634    
   26.4109116     ,   32.8805962     ,   15.3076315     ,  -17.5729637    
   24.5977268     ,   30.6232491     ,   17.6029949     ,  -13.0202541    
   23.2175446     ,   28.9049740     ,   19.4310112     ,  -9.47396278    
   22.4819317     ,   27.9891624     ,   20.4505692     ,  -7.53859329    
   22.4819317     ,   27.9891624     ,   20.4505692     ,  -7.53859329    
   23.2175446     ,   28.9049740     ,   19.4310112     ,  -9.47396278    
   23.5931931     ,   29.3726425     ,   17.6029949     ,  -11.7696476    
   17.2873573     ,   21.5221138     ,   15.3076315     ,  -6.21448231    
   8.10462856     ,   10.0899591     ,   12.8999996     ,   2.81004047    
   0.00000000     ,   0.00000000     ,   10.6586227     ,   10.6586227    
   0.00000000     ,   0.00000000     ,   8.74755001     ,   8.74755001    
   0.00000000     ,   0.00000000     ,   7.22761250     ,   7.22761250    
   0.00000000     ,   0.00000000     ,   6.09087324     ,   6.09087324    
   0.00000000     ,   0.00000000     ,   5.29660940     ,   5.29660940    
   0.00000000     ,   0.00000000     ,   4.50249863     ,   4.50249863    
   0.00000000     ,   0.00000000     ,   4.24709320     ,   4.24709320    
   0.00000000     ,   0.00000000     ,   4.24709320     ,   4.24709320    
   0.00000000     ,   0.00000000     ,   4.50249863     ,   4.50249863    
   0.00000000     ,   0.00000000     ,   5.04025221     ,   5.04025221    
   10.4146366     ,   12.8230944     ,   5.91216230     ,  -6.91093206    
   18.2684593     ,   22.4931698     ,   7.18802643     ,  -15.3051434    
   23.4330635     ,   28.8521233     ,   8.93851948     ,  -19.9136047    
   27.7773266     ,   34.2010269     ,   11.2011566     ,  -22.9998703    
   26.0278435     ,   32.0469627     ,   13.9289627     ,  -18.1180000    
   23.5959015     ,   29.0526199     ,   16.9348793     ,  -12.1177406    
   21.3799515     ,   26.3242149     ,   19.8644314     ,  -6.45978355    
   19.7558193     ,   24.3244915     ,   22.2369270     ,  -2.08756447    
   18.9094639     ,   23.2824116     ,   23.5741787     ,  0.291767120    
   18.9094639     ,   23.2824116     ,   23.5741787     ,  0.291767120    
   19.7558193     ,   24.3244915     ,   22.2369270     ,  -2.08756447    
   21.3799515     ,   26.3242149     ,   19.8644314     ,  -6.45978355    
   17.5181313     ,   21.5693207     ,   16.9349937     ,  -4.63432693    
   8.44403362     ,   10.3967762     ,   13.9289627     ,   3.53218651    
   0.00000000     ,   0.00000000     ,   11.2011566     ,   11.2011566    
   0.00000000     ,   0.00000000     ,   8.93858051     ,   8.93858051    
   0.00000000     ,   0.00000000     ,   7.18807650     ,   7.18807650    
   0.00000000     ,   0.00000000     ,   5.91216230     ,   5.91216230    
   0.00000000     ,   0.00000000     ,   5.04025221     ,   5.04025221    
   0.00000000     ,   0.00000000     ,   4.57895613     ,   4.57895613    
   0.00000000     ,   0.00000000     ,   4.30182457     ,   4.30182457    
   0.00000000     ,   0.00000000     ,   4.30182457     ,   4.30182457    
   0.00000000     ,   0.00000000     ,   4.57895613     ,   4.57895613    
   0.00000000     ,   0.00000000     ,   5.16586065     ,   5.16586065    
   11.2172089     ,   13.6461878     ,   6.12652302     ,  -7.51966476    
   18.8897095     ,   22.9800930     ,   7.54974937     ,  -15.4303436    
   23.8582878     ,   29.0245724     ,   9.53054428     ,  -19.4940281    
   25.6011467     ,   31.1448288     ,   12.1302605     ,  -19.0145683    
   22.9814796     ,   27.9578991     ,   15.3128271     ,  -12.6450720    
   20.1987686     ,   24.5726185     ,   18.8700809     ,  -5.70253754    
   17.8152733     ,   21.6730003     ,   22.3792362     ,  0.706235886    
   16.1358986     ,   19.6299725     ,   25.2476788     ,   5.61770630    
   15.2797890     ,   18.5884800     ,   26.8741741     ,   8.28569412    
   15.2797890     ,   18.5884800     ,   26.8741741     ,   8.28569412    
   16.1358986     ,   19.6299725     ,   25.2476788     ,   5.61770630    
   17.8152733     ,   21.6730003     ,   22.3792362     ,  0.706235886    
   17.4234676     ,   21.1963539     ,   18.8700809     ,  -2.32627296    
   8.65921879     ,   10.5342903     ,   15.3128271     ,   4.77853680    
   0.00000000     ,   0.00000000     ,   12.1302605     ,   12.1302605    
   0.00000000     ,   0.00000000     ,   9.53054428     ,   9.53054428    
   0.00000000     ,   0.00000000     ,   7.54980135     ,   7.54980135    
   0.00000000     ,   0.00000000     ,   6.12652302     ,   6.12652302    
   0.00000000     ,   0.00000000     ,   5.16586065     ,   5.16586065    
   0.00000000     ,   0.00000000     ,   4.92271423     ,   4.92271423    
   0.00000000     ,   0.00000000     ,   4.63475800     ,   4.63475800    
   0.00000000     ,   0.00000000     ,   4.63475800     ,   4.63475800    
   0.00000000     ,   0.00000000     ,   4.92271423     ,   4.92271423    
   0.00000000     ,   0.00000000     ,   5.53059244     ,   5.53059244    
   10.9557514     ,   13.3469954     ,   6.52059698     ,  -6.82639837    
   18.8597832     ,   22.9761906     ,   7.97770596     ,  -14.9984846    
   23.7387962     ,   28.9201164     ,   9.99006557     ,  -18.9300499    
   24.6486988     ,   30.0286179     ,   12.6098051     ,  -17.4188118    
   22.0035877     ,   26.8061733     ,   15.7905989     ,  -11.0155745    
   19.2953949     ,   23.5068817     ,   19.3192101     ,  -4.18767166    
   17.0141678     ,   20.7277431     ,   22.7774448     ,   2.04970169    
   15.4190474     ,   18.7844658     ,   25.5901070     ,   6.80564117    
   14.6085091     ,   17.7970181     ,   27.1800079     ,   9.38298988    
   14.6085091     ,   17.7970181     ,   27.1800079     ,   9.38298988    
   15.4190474     ,   18.7844658     ,   25.5901070     ,   6.80564117    
   17.0141678     ,   20.7277431     ,   22.7774448     ,   2.04970169    
   16.4940338     ,   20.0940838     ,   19.3192101     , -0.774873734    
   8.15122700     ,   9.93034458     ,   15.7907095     ,   5.86036491    
   0.00000000     ,   0.00000000     ,   12.6098051     ,   12.6098051    
   0.00000000     ,   0.00000000     ,   9.99013424     ,   9.99013424    
   0.00000000     ,   0.00000000     ,   7.97770596     ,   7.97770596    
   0.00000000     ,   0.00000000     ,   6.52064180     ,   6.52064180    
   0.00000000     ,   0.00000000     ,   5.53063107     ,   5.53063107    
   0.00000000     ,   0.00000000     ,   5.09596205     ,   5.09596205    
   0.00000000     ,   0.00000000     ,   4.82424879     ,   4.82424879    
   0.00000000     ,   0.00000000     ,   4.82424879     ,   4.82424879    
   0.00000000     ,   0.00000000     ,   5.09596205     ,   5.09596205    
   0.00000000     ,   0.00000000     ,   5.66499376     ,   5.66499376    
   10.1242256     ,   12.5286312     ,   6.57980299     ,  -5.94882822    
   18.5583420     ,   22.9657688     ,   7.90384293     ,  -15.0619259    
   23.8425903     ,   29.5049763     ,   9.69724083     ,  -19.8077354    
   27.2453690     ,   33.7158813     ,   11.9838076     ,  -21.7320747    
   25.0484772     ,   30.9972496     ,   14.7029552     ,  -16.2942944    
   22.6556416     ,   28.0361385     ,   17.6616020     ,  -10.3745365    
   20.5443211     ,   25.4234009     ,   20.5136795     ,  -4.90972137    
   19.0181274     ,   23.5347500     ,   22.8043060     , -0.730443954    
   18.2271500     ,   22.5559235     ,   24.0886993     ,   1.53277588    
   18.2271500     ,   22.5559235     ,   24.0886993     ,   1.53277588    
   19.0181274     ,   23.5347500     ,   22.8043060     , -0.730443954    
   20.5443211     ,   25.4234009     ,   20.5136795     ,  -4.90972137    
   16.5358658     ,   20.4629745     ,   17.6616020     ,  -2.80137253    
   7.86515427     ,   9.73305225     ,   14.7029552     ,   4.96990299    
   0.00000000     ,   0.00000000     ,   11.9838076     ,   11.9838076    
   0.00000000     ,   0.00000000     ,   9.69730854     ,   9.69730854    
   0.00000000     ,   0.00000000     ,   7.90384293     ,   7.90384293    
   0.00000000     ,   0.00000000     ,   6.57980299     ,   6.57980299    
   0.00000000     ,   0.00000000     ,   5.66499376     ,   5.66499376    
   0.00000000     ,   0.00000000     ,   4.57724190     ,   4.57724190    
   0.00000000     ,   0.00000000     ,   4.33378792     ,   4.33378792    
   0.00000000     ,   0.00000000     ,   4.33378792     ,   4.33378792    
   0.00000000     ,   0.00000000     ,   4.57724190     ,   4.57724190    
   0.00000000     ,   0.00000000     ,   5.08697701     ,   5.08697701    
   9.48088455     ,   11.7976608     ,   5.90619326     ,  -5.89146757    
   17.3511467     ,   21.5911217     ,   7.09134197     ,  -14.4997797    
   22.4213009     ,   27.9002323     ,   8.69585896     ,  -19.2043724    
   26.5383987     ,   33.0233955     ,   10.7403469     ,  -22.2830486    
   26.5261669     ,   33.0081749     ,   13.1705017     ,  -19.8376732    
   24.3495331     ,   30.2996540     ,   15.8133211     ,  -14.4863329    
   22.3293552     ,   27.7858181     ,   18.3599262     ,  -9.42589188    
   20.8280220     ,   25.9176159     ,   20.4045448     ,  -5.51307106    
   20.0389442     ,   24.9357166     ,   21.5507851     ,  -3.38493156    
   20.0389442     ,   24.9357166     ,   21.5507851     ,  -3.38493156    
   20.8280220     ,   25.9176159     ,   20.4045448     ,  -5.51307106    
   21.9756832     ,   27.3457241     ,   18.3599262     ,  -8.98579788    
   16.2120762     ,   20.1737041     ,   15.8134327     ,  -4.36027145    
   7.64766645     ,   9.51647186     ,   13.1705017     ,   3.65402985    
   0.00000000     ,   0.00000000     ,   10.7404194     ,   10.7404194    
   0.00000000     ,   0.00000000     ,   8.69585896     ,   8.69585896    
   0.00000000     ,   0.00000000     ,   7.09134197     ,   7.09134197    
   0.00000000     ,   0.00000000     ,   5.90619326     ,   5.90619326    
   0.00000000     ,   0.00000000     ,   5.08697701     ,   5.08697701    
   0.00000000     ,   0.00000000     ,   4.51527548     ,   4.51527548    
   0.00000000     ,   0.00000000     ,   4.27191830     ,   4.27191830    
   0.00000000     ,   0.00000000     ,   4.27191830     ,   4.27191830    
   0.00000000     ,   0.00000000     ,   4.51527548     ,   4.51527548    
   0.00000000     ,   0.00000000     ,   5.02534962     ,   5.02534962    
   9.95008183     ,   12.3347683     ,   5.84662485     ,  -6.48814344    
   17.8445034     ,   22.1212044     ,   7.03745604     ,  -15.0837479    
   22.9321785     ,   28.4282188     ,   8.65392113     ,  -19.7742977    
   27.1437969     ,   33.6492157     ,   10.7195606     ,  -22.9296551    
   26.5080376     ,   32.8610878     ,   13.1817875     ,  -19.6793003    
   24.2899132     ,   30.1113548     ,   15.8666315     ,  -14.2447233    
   22.2338295     ,   27.5625019     ,   18.4596577     ,  -9.10284424    
   20.7080841     ,   25.6710854     ,   20.5449810     ,  -5.12610435    
   19.9069862     ,   24.6779938     ,   21.7153625     ,  -2.96263123    
   19.9069862     ,   24.6779938     ,   21.7153625     ,  -2.96263123    
   20.7080841     ,   25.6710854     ,   20.5449810     ,  -5.12610435    
   22.2338295     ,   27.5625019     ,   18.4596577     ,  -9.10284424    
   17.0766792     ,   21.1693611     ,   15.8667412     ,  -5.30261993    
   8.10826969     ,   10.0515375     ,   13.1818781     ,   3.13034058    
   0.00000000     ,   0.00000000     ,   10.7196360     ,   10.7196360    
   0.00000000     ,   0.00000000     ,   8.65392113     ,   8.65392113    
   0.00000000     ,   0.00000000     ,   7.03745604     ,   7.03745604    
   0.00000000     ,   0.00000000     ,   5.84662485     ,   5.84662485    
   0.00000000     ,   0.00000000     ,   5.02538490     ,   5.02538490    
   0.00000000     ,   0.00000000     ,   4.55947971     ,   4.55947971    
   0.00000000     ,   0.00000000     ,   4.31433725     ,   4.31433725    
   0.00000000     ,   0.00000000     ,   4.31436777     ,   4.31436777    
   0.00000000     ,   0.00000000     ,   4.55947971     ,   4.55947971    
   0.00000000     ,   0.00000000     ,   5.07317543     ,   5.07317543    
   9.86106873     ,   12.2287226     ,   5.89997625     ,  -6.32874632    
   18.0054550     ,   22.3285866     ,   7.09832716     ,  -15.2302589    
   23.2956600     ,   28.8889732     ,   8.72423649     ,  -20.1647377    
   27.6609650     ,   34.3023949     ,   10.8008213     ,  -23.5015736    
   27.1691742     ,   33.6925240     ,   13.2748079     ,  -20.4177170    
   24.9548855     ,   30.9465809     ,   15.9710712     ,  -14.9755096    
   22.8939247     ,   28.3907814     ,   18.5739517     ,  -9.81682968    
   21.3598042     ,   26.4883175     ,   20.6666012     ,  -5.82171631    
   20.5528336     ,   25.4875927     ,   21.8407307     ,  -3.64686203    
   20.5527172     ,   25.4874496     ,   21.8408775     ,  -3.64657211    
   21.3598042     ,   26.4883175     ,   20.6666012     ,  -5.82171631    
   22.8939247     ,   28.3907814     ,   18.5739517     ,  -9.81682968    
   17.1161385     ,   21.2257423     ,   15.9710712     ,  -5.25467110    
   8.04536343     ,   9.97706413     ,   13.2748079     ,   3.29774380    
   0.00000000     ,   0.00000000     ,   10.8008213     ,   10.8008213    
   0.00000000     ,   0.00000000     ,   8.72423649     ,   8.72423649    
   0.00000000     ,   0.00000000     ,   7.09837675     ,   7.09837675    
   0.00000000     ,   0.00000000     ,   5.89997625     ,   5.89997625    
   0.00000000     ,   0.00000000     ,   5.07321024     ,   5.07321024    
   0.00000000     ,   0.00000000     ,   4.87495422     ,   4.87495422    
   0.00000000     ,   0.00000000     ,   4.61716890     ,   4.61716890    
   0.00000000     ,   0.00000000     ,   4.61716890     ,   4.61716890    
   0.00000000     ,   0.00000000     ,   4.87495422     ,   4.87495422    
   0.00000000     ,   0.00000000     ,   5.41438913     ,   5.41438913    
   9.71894550     ,   11.9901791     ,   6.28071356     ,  -5.70946550    
   18.0984535     ,   22.3279037     ,   7.53276014     ,  -14.7951431    
   23.4105377     ,   28.8813763     ,   9.22582912     ,  -19.6555481    
   27.5967789     ,   34.0459061     ,   11.3805523     ,  -22.6653538    
   26.0060616     ,   32.0834503     ,   13.9384537     ,  -18.1449966    
   23.7097912     ,   29.2505627     ,   16.7170525     ,  -12.5335102    
   21.6399269     ,   26.6969891     ,   19.3918533     ,  -7.30513573    
   20.1248627     ,   24.8278656     ,   21.5376453     ,  -3.29022026    
   19.3343086     ,   23.8525677     ,   22.7401276     ,  -1.11244011    
   19.3343086     ,   23.8525677     ,   22.7401276     ,  -1.11244011    
   20.1248627     ,   24.8278656     ,   21.5376453     ,  -3.29022026    
   21.6399269     ,   26.6969891     ,   19.3918533     ,  -7.30513573    
   16.3746433     ,   20.2012539     ,   16.7170525     ,  -3.48420143    
   7.66890192     ,   9.46105671     ,   13.9384537     ,   4.47739697    
   0.00000000     ,   0.00000000     ,   11.3805523     ,   11.3805523    
   0.00000000     ,   0.00000000     ,   9.22582912     ,   9.22582912    
   0.00000000     ,   0.00000000     ,   7.53276014     ,   7.53276014    
   0.00000000     ,   0.00000000     ,   6.28071356     ,   6.28071356    
   0.00000000     ,   0.00000000     ,   5.41438913     ,   5.41438913    
   0.00000000     ,   0.00000000     ,   4.86820316     ,   4.86820316    
   0.00000000     ,   0.00000000     ,   4.60732508     ,   4.60732508    
   0.00000000     ,   0.00000000     ,   4.60732508     ,   4.60732508    
   0.00000000     ,   0.00000000     ,   4.86820316     ,   4.86820316    
   0.00000000     ,   0.00000000     ,   5.41473055     ,   5.41473055    
   9.84110832     ,   12.1376085     ,   6.29396582     ,  -5.84364271    
   18.3883743     ,   22.6794453     ,   7.56756783     ,  -15.1118774    
   23.8369122     ,   29.3994427     ,   9.29444981     ,  -20.1049919    
   28.1463871     ,   34.7145653     ,   11.4984646     ,  -23.2161007    
   26.1902924     ,   32.3020020     ,   14.1223602     ,  -18.1796417    
   23.8348675     ,   29.3969193     ,   16.9800606     ,  -12.4168587    
   21.7175293     ,   26.7854862     ,   19.7372570     ,  -7.04822922    
   20.1705036     ,   24.8774471     ,   21.9530525     ,  -2.92439461    
   19.3640823     ,   23.8828411     ,   23.1960831     , -0.686758041    
   19.3640823     ,   23.8828411     ,   23.1960831     , -0.686758041    
   20.1705036     ,   24.8774471     ,   21.9530525     ,  -2.92439461    
   21.7175293     ,   26.7854862     ,   19.7372570     ,  -7.04822922    
   16.6162834     ,   20.4938240     ,   16.9801750     ,  -3.51364899    
   7.75732565     ,   9.56755829     ,   14.1223602     ,   4.55480194    
   0.00000000     ,   0.00000000     ,   11.4984646     ,   11.4984646    
   0.00000000     ,   0.00000000     ,   9.29444981     ,   9.29444981    
   0.00000000     ,   0.00000000     ,   7.56761885     ,   7.56761885    
   0.00000000     ,   0.00000000     ,   6.29396582     ,   6.29396582    
   0.00000000     ,   0.00000000     ,   5.41473055     ,   5.41473055    
   0.00000000     ,   0.00000000     ,   5.28857613     ,   5.28857613    
   0.00000000     ,   0.00000000     ,   5.04162693     ,   5.04162693    
   0.00000000     ,   0.00000000     ,   5.04162693     ,   5.04162693    
   0.00000000     ,   0.00000000     ,   5.28857613     ,   5.28857613    
   0.00000000     ,   0.00000000     ,   5.80038738     ,   5.80038738    
   8.91077423     ,   11.1081305     ,   6.60981178     ,  -4.49831867    
   17.5697708     ,   21.9023933     ,   7.75667953     ,  -14.1457138    
   23.1630287     ,   28.8749237     ,   9.27205658     ,  -19.6028671    
   27.5470467     ,   34.3400192     ,   11.1535378     ,  -23.1864815    
   29.1552391     ,   36.3447838     ,   13.3325377     ,  -23.0122452    
